Hips_px,Hips_py,Hips_pz,Hips_rw,Hips_rx,Hips_ry,Hips_rz,Spine_rw,Spine_rx,Spine_ry,Spine_rz,Chest_rw,Chest_rx,Chest_ry,Chest_rz,UpperChest_rw,UpperChest_rx,UpperChest_ry,UpperChest_rz,Neck_rw,Neck_rx,Neck_ry,Neck_rz,Head_rw,Head_rx,Head_ry,Head_rz,LeftShoulder_rw,LeftShoulder_rx,LeftShoulder_ry,LeftShoulder_rz,LeftUpperArm_rw,LeftUpperArm_rx,LeftUpperArm_ry,LeftUpperArm_rz,LeftLowerArm_rw,LeftLowerArm_rx,LeftLowerArm_ry,LeftLowerArm_rz,LeftHand_rw,LeftHand_rx,LeftHand_ry,LeftHand_rz,RightShoulder_rw,RightShoulder_rx,RightShoulder_ry,RightShoulder_rz,RightUpperArm_rw,RightUpperArm_rx,RightUpperArm_ry,RightUpperArm_rz,RightLowerArm_rw,RightLowerArm_rx,RightLowerArm_ry,RightLowerArm_rz,RightHand_rw,RightHand_rx,RightHand_ry,RightHand_rz,LeftUpperLeg_rw,LeftUpperLeg_rx,LeftUpperLeg_ry,LeftUpperLeg_rz,LeftLowerLeg_rw,LeftLowerLeg_rx,LeftLowerLeg_ry,LeftLowerLeg_rz,LeftFoot_rw,LeftFoot_rx,LeftFoot_ry,LeftFoot_rz,LeftToes_rw,LeftToes_rx,LeftToes_ry,LeftToes_rz,RightUpperLeg_rw,RightUpperLeg_rx,RightUpperLeg_ry,RightUpperLeg_rz,RightLowerLeg_rw,RightLowerLeg_rx,RightLowerLeg_ry,RightLowerLeg_rz,RightFoot_rw,RightFoot_rx,RightFoot_ry,RightFoot_rz,RightToes_rw,RightToes_rx,RightToes_ry,RightToes_rz
0.1256700,1.0568300,-0.6363400,0.9998648,-0.0049100,-0.0047900,-0.0149501,0.9997834,0.0042107,0.0148426,-0.0139719,1.0000000,0.0000000,0.0000000,0.0000000,0.9991304,0.0084301,0.0297282,-0.0279925,0.9985951,-0.0057788,-0.0489489,-0.0194524,0.9988031,-0.0038080,-0.0446495,-0.0196051,0.9865445,0.0131214,-0.1594189,0.0338133,0.7908396,-0.1793230,0.0548982,0.5825824,0.8546277,0.0208892,0.4538147,0.2514507,0.9498557,0.1851500,0.2126786,-0.1351349,0.9899849,0.0236481,0.1391131,-0.0042670,0.7438758,-0.1317322,-0.2237745,-0.6158088,0.8960838,0.0810995,-0.4076179,-0.1558987,0.9068105,-0.0621662,-0.1306731,0.3959225,0.9641180,-0.0254831,-0.2023047,-0.1699997,0.9913691,0.1309468,0.0001135,0.0063449,0.9759476,0.2053976,-0.0725663,-0.0084989,0.9908313,-0.1297813,-0.0372342,0.0048793,0.9795585,0.0516277,0.1901374,-0.0405916,0.9999997,0.0007860,-0.0000042,0.0000387,0.9878766,-0.0572385,0.1231931,0.0751475,0.9999959,0.0028714,0.0000006,0.0000058
0.1228800,1.0568300,-0.6370900,0.9996926,-0.0047500,-0.0190001,-0.0152000,0.9998005,0.0040858,0.0132806,-0.0143514,1.0000000,0.0000000,0.0000000,0.0000000,0.9991983,0.0081794,0.0266144,-0.0287698,0.9990376,-0.0044444,-0.0391050,-0.0193652,0.9991699,-0.0043317,-0.0359763,-0.0186096,0.9865602,0.0168511,-0.1584316,0.0362561,0.7909581,-0.1717682,0.0506442,0.5850779,0.8618277,0.0349730,0.4396344,0.2505026,0.9440361,0.2129956,0.2174096,-0.1271289,0.9900800,0.0254421,0.1381689,-0.0019243,0.7457817,-0.1418456,-0.2251724,-0.6107265,0.8975543,0.0730411,-0.4085550,-0.1488086,0.9030942,-0.0631320,-0.1345398,0.4029075,0.9635298,-0.0344851,-0.2038542,-0.1698958,0.9904946,0.1374216,0.0001231,0.0059755,0.9776340,0.2013333,-0.0602530,-0.0081428,0.9907447,-0.1306524,-0.0364958,0.0048120,0.9774838,0.0511985,0.2008595,-0.0394919,0.9999998,0.0006497,0.0000020,0.0000320,0.9877337,-0.0568204,0.1251029,0.0741815,0.9999959,0.0028645,-0.0000032,-0.0000004
0.1195200,1.0568500,-0.6380400,0.9993508,-0.0047000,-0.0324000,-0.0150400,0.9997853,0.0041393,0.0128676,-0.0157065,1.0000000,0.0000000,0.0000000,0.0000000,0.9991390,0.0082770,0.0257694,-0.0314437,0.9993240,-0.0047833,-0.0310070,-0.0191650,0.9993972,-0.0049068,-0.0301606,-0.0164775,0.9862261,0.0168452,-0.1595572,0.0401984,0.7922032,-0.1650855,0.0490324,0.5854543,0.8661527,0.0507528,0.4297725,0.2499986,0.9380965,0.2413795,0.2187500,-0.1177259,0.9903262,0.0241674,0.1366321,0.0013012,0.7473471,-0.1497198,-0.2249909,-0.6069888,0.9019319,0.0670717,-0.4040925,-0.1368558,0.9012173,-0.0619970,-0.1363742,0.4066521,0.9641534,-0.0403752,-0.1999011,-0.1697576,0.9899384,0.1413592,0.0001279,0.0062871,0.9793984,0.1953585,-0.0509946,-0.0036648,0.9907686,-0.1308647,-0.0350781,0.0046345,0.9759032,0.0506447,0.2087108,-0.0385727,0.9999998,0.0006940,-0.0000060,0.0000230,0.9872435,-0.0563567,0.1294275,0.0736401,0.9999959,0.0028561,0.0000029,0.0000014
0.1176300,1.0568400,-0.6388300,0.9990543,-0.0049100,-0.0409702,-0.0137101,0.9997748,0.0043699,0.0123645,-0.0166867,1.0000000,0.0000000,0.0000000,0.0000000,0.9990959,0.0087474,0.0247699,-0.0334259,0.9994369,-0.0051919,-0.0277519,-0.0181344,0.9994945,-0.0057235,-0.0267850,-0.0161429,0.9857966,0.0148382,-0.1616322,0.0431281,0.7934822,-0.1601760,0.0500386,0.5850007,0.8681662,0.0626083,0.4249143,0.2486274,0.9324876,0.2637154,0.2199294,-0.1120365,0.9906687,0.0229715,0.1343018,0.0032977,0.7479223,-0.1563302,-0.2255890,-0.6043862,0.9082252,0.0643274,-0.3937605,-0.1262604,0.8999653,-0.0613426,-0.1371481,0.4092554,0.9644809,-0.0433226,-0.1967663,-0.1708296,0.9897716,0.1425421,0.0001241,0.0058299,0.9807422,0.1906602,-0.0423484,-0.0000275,0.9908143,-0.1308047,-0.0340154,0.0044913,0.9749318,0.0506736,0.2130566,-0.0393325,0.9999998,0.0006500,-0.0000001,0.0000261,0.9868433,-0.0558761,0.1327228,0.0735040,0.9999960,0.0028383,0.0000016,0.0000086
0.1176300,1.0568400,-0.6388300,0.9990543,-0.0049100,-0.0409702,-0.0137101,0.9997748,0.0043699,0.0123645,-0.0166867,1.0000000,0.0000000,0.0000000,0.0000000,0.9990959,0.0087474,0.0247699,-0.0334259,0.9994369,-0.0051919,-0.0277519,-0.0181344,0.9994945,-0.0057235,-0.0267850,-0.0161429,0.9857966,0.0148382,-0.1616322,0.0431281,0.7934822,-0.1601760,0.0500386,0.5850007,0.8681662,0.0626083,0.4249143,0.2486274,0.9324876,0.2637154,0.2199294,-0.1120365,0.9906687,0.0229715,0.1343018,0.0032977,0.7479223,-0.1563302,-0.2255890,-0.6043862,0.9082252,0.0643274,-0.3937605,-0.1262604,0.8999653,-0.0613426,-0.1371481,0.4092554,0.9644809,-0.0433226,-0.1967663,-0.1708296,0.9897716,0.1425421,0.0001241,0.0058299,0.9807422,0.1906602,-0.0423484,-0.0000275,0.9908143,-0.1308047,-0.0340154,0.0044913,0.9749318,0.0506736,0.2130566,-0.0393325,0.9999998,0.0006500,-0.0000001,0.0000261,0.9868433,-0.0558761,0.1327228,0.0735040,0.9999960,0.0028383,0.0000016,0.0000086
0.1153200,1.0568600,-0.6400900,0.9985381,-0.0056100,-0.0523599,-0.0121900,0.9997668,0.0049300,0.0117529,-0.0174300,1.0000000,0.0000000,0.0000000,0.0000000,0.9990640,0.0098668,0.0235586,-0.0349129,0.9995298,-0.0062297,-0.0237733,-0.0183399,0.9995746,-0.0074184,-0.0226237,-0.0168452,0.9858482,0.0128876,-0.1611710,0.0442833,0.7955207,-0.1571441,0.0556936,0.5825383,0.8688087,0.0778578,0.4229147,0.2454643,0.9249671,0.2898484,0.2225703,-0.1043370,0.9908653,0.0230071,0.1328607,0.0021869,0.7492855,-0.1668714,-0.2245537,-0.6002507,0.9184158,0.0611801,-0.3734427,-0.1153690,0.8978524,-0.0670038,-0.1375824,0.4128472,0.9663315,-0.0447396,-0.1860261,-0.1720352,0.9898669,0.1418727,0.0001199,0.0059698,0.9820278,0.1854139,-0.0345370,0.0070936,0.9907594,-0.1315730,-0.0326432,0.0043423,0.9735999,0.0509605,0.2188717,-0.0400181,0.9999998,0.0006976,0.0000018,0.0000379,0.9863887,-0.0549971,0.1368320,0.0727302,0.9999959,0.0028468,-0.0000086,0.0000002
0.1100500,1.0571200,-0.6431800,0.9979642,-0.0038000,-0.0625703,-0.0117501,0.9997555,0.0053603,0.0102504,-0.0188472,1.0000000,0.0000000,0.0000000,0.0000000,0.9990185,0.0107511,0.0205239,-0.0377519,0.9995297,-0.0096872,-0.0230646,-0.0177380,0.9996298,-0.0107296,-0.0200813,-0.0148999,0.9859896,0.0068205,-0.1609378,0.0433255,0.8004926,-0.1577339,0.0746456,0.5733757,0.8671926,0.0987849,0.4240938,0.2415847,0.9129140,0.3197694,0.2319616,-0.1026128,0.9907563,0.0264299,0.1329235,-0.0058950,0.7507801,-0.1789639,-0.2329757,-0.5916280,0.9383660,0.0597313,-0.3288977,-0.0879078,0.8950452,-0.0591836,-0.1329681,0.4215578,0.9676976,-0.0414670,-0.1804716,-0.1710904,0.9915487,0.1295814,0.0001050,0.0063253,0.9830186,0.1789249,-0.0238202,0.0330594,0.9905546,-0.1341309,-0.0282122,0.0038111,0.9726905,0.0474205,0.2239061,-0.0386076,0.9999998,0.0006978,0.0000000,0.0000345,0.9859959,-0.0527767,0.1403851,0.0729298,0.9999961,0.0028138,-0.0000063,0.0000081
0.1064400,1.0575600,-0.6447700,0.9979552,-0.0021100,-0.0629497,-0.0108800,0.9997340,0.0054709,0.0095447,-0.0202683,1.0000000,0.0000000,0.0000000,0.0000000,0.9989328,0.0109655,0.0191252,-0.0405878,0.9995171,-0.0127059,-0.0230208,-0.0165580,0.9995870,-0.0129964,-0.0216505,-0.0137167,0.9865391,0.0026250,-0.1578194,0.0427400,0.8041262,-0.1580681,0.0891867,0.5660753,0.8650293,0.1041935,0.4299716,0.2366273,0.9067819,0.3369251,0.2337932,-0.0978215,0.9898632,0.0287728,0.1385050,-0.0126270,0.7506333,-0.1821907,-0.2405431,-0.5877885,0.9517778,0.0604847,-0.2920948,-0.0717028,0.8991700,-0.0643116,-0.1319146,0.4122570,0.9635040,-0.0394521,-0.2027380,-0.1702966,0.9929219,0.1186950,0.0000875,0.0041968,0.9834229,0.1743131,-0.0077193,0.0493428,0.9914060,-0.1286835,-0.0233567,0.0030353,0.9726813,0.0440399,0.2247910,-0.0376897,0.9999973,0.0023186,-0.0000092,0.0000947,0.9862328,-0.0520342,0.1393367,0.0722687,0.9999961,0.0027937,-0.0000057,0.0000007
0.1014800,1.0581000,-0.6463100,0.9981490,0.0001900,-0.0593499,-0.0132700,0.9997282,0.0056366,0.0087808,-0.0208480,1.0000000,0.0000000,0.0000000,0.0000000,0.9989095,0.0112914,0.0175994,-0.0417435,0.9994571,-0.0149491,-0.0259840,-0.0136710,0.9995040,-0.0153549,-0.0244903,-0.0125030,0.9867691,-0.0015205,-0.1561253,0.0436959,0.8078650,-0.1618413,0.1042981,0.5570310,0.8629957,0.1121312,0.4342575,0.2325628,0.9036806,0.3435068,0.2353462,-0.0998834,0.9901093,0.0273063,0.1368709,-0.0142960,0.7498967,-0.1830486,-0.2442442,-0.5869352,0.9667214,0.0506560,-0.2453950,-0.0516246,0.9133056,-0.0689287,-0.1211739,0.3826731,0.9624287,-0.0380407,-0.2113950,-0.1661204,0.9933300,0.1152030,0.0001008,0.0048785,0.9835411,0.1724213,-0.0018586,0.0539844,0.9912287,-0.1302526,-0.0221692,0.0029140,0.9736546,0.0324975,0.2234866,-0.0315345,0.9998398,0.0178818,-0.0000132,0.0007600,0.9863650,-0.0575200,0.1375488,0.0696845,0.9999961,0.0027942,0.0000057,-0.0000005
0.0948000,1.0589000,-0.6470000,0.9984128,0.0000600,-0.0537402,-0.0168501,0.9996986,0.0065844,0.0091583,-0.0218035,1.0000000,0.0000000,0.0000000,0.0000000,0.9987901,0.0131891,0.0183450,-0.0436791,0.9993719,-0.0158363,-0.0294934,-0.0116282,0.9993364,-0.0176751,-0.0303430,-0.0096843,0.9872568,-0.0053162,-0.1530757,0.0431711,0.8123460,-0.1655254,0.1179213,0.5466167,0.8623046,0.1195029,0.4366424,0.2269215,0.8956126,0.3504199,0.2476715,-0.1172298,0.9901559,0.0295561,0.1357057,-0.0173667,0.7497522,-0.1777305,-0.2531480,-0.5849784,0.9764729,0.0429277,-0.2091184,-0.0304555,0.9318507,-0.0734538,-0.0569075,0.3507427,0.9615173,-0.0329332,-0.2209093,-0.1599971,0.9936874,0.1120975,0.0000858,0.0044294,0.9838830,0.1691440,0.0024617,0.0579525,0.9912139,-0.1305771,-0.0209050,0.0027514,0.9741565,0.0212830,0.2237669,-0.0222396,0.9992816,0.0378597,-0.0000288,0.0016894,0.9868700,-0.0653026,0.1326571,0.0650026,0.9999961,0.0027868,-0.0000098,-0.0000028
0.0948000,1.0589000,-0.6470000,0.9984128,0.0000600,-0.0537402,-0.0168501,0.9996986,0.0065844,0.0091583,-0.0218035,1.0000000,0.0000000,0.0000000,0.0000000,0.9987901,0.0131891,0.0183450,-0.0436791,0.9993719,-0.0158363,-0.0294934,-0.0116282,0.9993364,-0.0176751,-0.0303430,-0.0096843,0.9872568,-0.0053162,-0.1530757,0.0431711,0.8123460,-0.1655254,0.1179213,0.5466167,0.8623046,0.1195029,0.4366424,0.2269215,0.8956126,0.3504199,0.2476715,-0.1172298,0.9901559,0.0295561,0.1357057,-0.0173667,0.7497522,-0.1777305,-0.2531480,-0.5849784,0.9764729,0.0429277,-0.2091184,-0.0304555,0.9318507,-0.0734538,-0.0569075,0.3507427,0.9615173,-0.0329332,-0.2209093,-0.1599971,0.9936874,0.1120975,0.0000858,0.0044294,0.9838830,0.1691440,0.0024617,0.0579525,0.9912139,-0.1305771,-0.0209050,0.0027514,0.9741565,0.0212830,0.2237669,-0.0222396,0.9992816,0.0378597,-0.0000288,0.0016894,0.9868700,-0.0653026,0.1326571,0.0650026,0.9999961,0.0027868,-0.0000098,-0.0000028
0.0880200,1.0596000,-0.6476500,0.9987534,0.0004000,-0.0462602,-0.0187501,0.9996529,0.0075599,0.0098487,-0.0232388,1.0000000,0.0000000,0.0000000,0.0000000,0.9986067,0.0151657,0.0197226,-0.0465368,0.9991399,-0.0185163,-0.0358465,-0.0095769,0.9990727,-0.0203623,-0.0373408,-0.0066975,0.9880078,-0.0123238,-0.1492318,0.0376634,0.8152692,-0.1700178,0.1317158,0.5376626,0.8641167,0.1215178,0.4365160,0.2190655,0.8949015,0.3512492,0.2467224,-0.1220796,0.9905748,0.0305037,0.1322072,-0.0187688,0.7495751,-0.1713179,-0.2496554,-0.5886081,0.9826808,0.0393984,-0.1802173,-0.0175501,0.9463764,-0.0575513,0.0114516,0.3176925,0.9614804,-0.0238917,-0.2261208,-0.1544477,0.9946861,0.1028750,0.0000704,0.0040383,0.9838812,0.1655332,0.0001483,0.0676504,0.9911936,-0.1310112,-0.0191064,0.0025231,0.9753223,0.0151209,0.2197031,-0.0157599,0.9989056,0.0467309,-0.0000338,0.0019685,0.9872775,-0.0676362,0.1299534,0.0618113,0.9999961,0.0027850,-0.0000039,0.0000050
0.0811600,1.0601200,-0.6482100,0.9990571,-0.0003200,-0.0384599,-0.0201399,0.9996168,0.0095432,0.0105348,-0.0237536,1.0000000,0.0000000,0.0000000,0.0000000,0.9984629,0.0190970,0.0211053,-0.0475580,0.9988571,-0.0206848,-0.0425567,-0.0067479,0.9987076,-0.0245232,-0.0441590,-0.0056457,0.9889503,-0.0165124,-0.1433786,0.0338722,0.8178880,-0.1744007,0.1444777,0.5289328,0.8677201,0.1207336,0.4342965,0.2094559,0.8947275,0.3522097,0.2452129,-0.1236195,0.9904971,0.0335028,0.1317162,-0.0210736,0.7490010,-0.1643257,-0.2486802,-0.5917371,0.9926713,0.0147303,-0.1196676,0.0081502,0.9597563,-0.0758313,0.0507875,0.2655903,0.9631351,-0.0020588,-0.2257180,-0.1463490,0.9972938,0.0734615,0.0000590,0.0029335,0.9828456,0.1624407,-0.0121278,0.0864897,0.9921306,-0.1242631,-0.0152267,0.0019021,0.9755378,0.0116691,0.2193018,-0.0098230,0.9986255,0.0523641,-0.0000306,0.0022888,0.9881652,-0.0688999,0.1235320,0.0593480,0.9999962,0.0027672,0.0000034,-0.0000054
0.0737100,1.0604300,-0.6486100,0.9993052,-0.0006100,-0.0304599,-0.0214699,0.9995952,0.0114202,0.0112449,-0.0235055,1.0000000,0.0000000,0.0000000,0.0000000,0.9983755,0.0228760,0.0225436,-0.0470625,0.9984057,-0.0252516,-0.0500936,-0.0062525,0.9982199,-0.0289484,-0.0517195,-0.0066438,0.9897175,-0.0217850,-0.1380613,0.0303917,0.8208683,-0.1780420,0.1591463,0.5187955,0.8732897,0.1231560,0.4280968,0.1973090,0.8913599,0.3529488,0.2513159,-0.1332105,0.9899723,0.0359108,0.1340322,-0.0264692,0.7515544,-0.1551623,-0.2381351,-0.5953003,0.9949003,-0.0143108,-0.0990203,0.0127944,0.9684457,-0.0773109,0.0844098,0.2213844,0.9656623,0.0280575,-0.2200140,-0.1352885,0.9996229,0.0274383,0.0000191,0.0011184,0.9806250,0.1664243,-0.0270632,0.0997259,0.9930168,-0.1173001,-0.0124923,0.0014734,0.9755910,0.0069528,0.2194548,-0.0036774,0.9982237,0.0595180,-0.0000411,0.0026599,0.9889098,-0.0711633,0.1171331,0.0572116,0.9999962,0.0027427,-0.0000015,0.0000061
0.0649400,1.0604500,-0.6486600,0.9994912,-0.0000800,-0.0217300,-0.0233500,0.9995680,0.0123822,0.0125480,-0.0235198,1.0000000,0.0000000,0.0000000,0.0000000,0.9982647,0.0248155,0.0251429,-0.0471123,0.9978583,-0.0301595,-0.0574777,-0.0081024,0.9976447,-0.0319395,-0.0601708,-0.0080221,0.9901754,-0.0259205,-0.1346685,0.0273008,0.8234867,-0.1790392,0.1743641,0.5093248,0.8810959,0.1240965,0.4192195,0.1803468,0.8894062,0.3510136,0.2573587,-0.1396875,0.9894992,0.0383685,0.1364387,-0.0283506,0.7516842,-0.1538475,-0.2193075,-0.6026659,0.9961551,-0.0090757,-0.0861952,0.0127691,0.9738213,-0.0538618,0.0854237,0.2036509,0.9690446,0.0486297,-0.2072635,-0.1250182,0.9999987,0.0015797,0.0000008,0.0000570,0.9806953,0.1604304,-0.0430685,0.1031698,0.9945358,-0.1038483,-0.0106242,0.0011095,0.9763234,-0.0009420,0.2162874,0.0033923,0.9974795,0.0708822,-0.0000491,0.0032124,0.9888901,-0.0758809,0.1144976,0.0568231,0.9999964,0.0026870,-0.0000022,0.0000031
0.0649400,1.0604500,-0.6486600,0.9994912,-0.0000800,-0.0217300,-0.0233500,0.9995680,0.0123822,0.0125480,-0.0235198,1.0000000,0.0000000,0.0000000,0.0000000,0.9982647,0.0248155,0.0251429,-0.0471123,0.9978583,-0.0301595,-0.0574777,-0.0081024,0.9976447,-0.0319395,-0.0601708,-0.0080221,0.9901754,-0.0259205,-0.1346685,0.0273008,0.8234867,-0.1790392,0.1743641,0.5093248,0.8810959,0.1240965,0.4192195,0.1803468,0.8894062,0.3510136,0.2573587,-0.1396875,0.9894992,0.0383685,0.1364387,-0.0283506,0.7516842,-0.1538475,-0.2193075,-0.6026659,0.9961551,-0.0090757,-0.0861952,0.0127691,0.9738213,-0.0538618,0.0854237,0.2036509,0.9690446,0.0486297,-0.2072635,-0.1250182,0.9999987,0.0015797,0.0000008,0.0000570,0.9806953,0.1604304,-0.0430685,0.1031698,0.9945358,-0.1038483,-0.0106242,0.0011095,0.9763234,-0.0009420,0.2162874,0.0033923,0.9974795,0.0708822,-0.0000491,0.0032124,0.9888901,-0.0758809,0.1144976,0.0568231,0.9999964,0.0026870,-0.0000022,0.0000031
0.0466400,1.0585600,-0.6499300,0.9994859,0.0038100,-0.0152199,-0.0279599,0.9995284,0.0129150,0.0171390,-0.0219661,1.0000000,0.0000000,0.0000000,0.0000000,0.9981063,0.0258573,0.0343226,-0.0440139,0.9972069,-0.0360416,-0.0647536,-0.0092954,0.9967853,-0.0362997,-0.0703927,-0.0120986,0.9922932,-0.0273630,-0.1191192,0.0204012,0.8233835,-0.1747156,0.1917716,0.5047156,0.9010404,0.1142567,0.3948487,0.1384414,0.8866612,0.3539782,0.2582333,-0.1478075,0.9878446,0.0423558,0.1473071,-0.0258776,0.7541338,-0.1310892,-0.1962009,-0.6128646,0.9966469,-0.0055219,-0.0796494,0.0179012,0.9749167,-0.0512739,0.0742273,0.2034672,0.9745884,0.0568637,-0.1874274,-0.1086969,0.9999998,0.0006772,0.0000050,0.0000333,0.9805369,0.1232479,-0.0799822,0.1302314,0.9970361,-0.0768232,-0.0041421,0.0003154,0.9759587,-0.0300940,0.2149262,0.0201429,0.9934317,0.1143099,-0.0000791,0.0051708,0.9876777,-0.0936585,0.1137327,0.0527801,0.9999897,0.0045383,0.0000024,-0.0000033
0.0351700,1.0565100,-0.6509700,0.9994144,0.0062400,-0.0095200,-0.0322702,0.9995272,0.0130637,0.0190013,-0.0203393,1.0000000,0.0000000,0.0000000,0.0000000,0.9981009,0.0261814,0.0380807,-0.0407306,0.9966984,-0.0379197,-0.0708800,-0.0114196,0.9963756,-0.0381519,-0.0745860,-0.0147383,0.9930581,-0.0270652,-0.1128726,0.0190453,0.8247706,-0.1689666,0.1977539,0.5020927,0.9153673,0.1048600,0.3713979,0.1147638,0.8867800,0.3528402,0.2534458,-0.1577668,0.9872919,0.0433705,0.1509095,-0.0244941,0.7551884,-0.1177934,-0.1822560,-0.6185451,0.9961204,-0.0167674,-0.0849738,0.0155714,0.9746188,-0.0559029,0.0722416,0.2043875,0.9726425,0.0588180,-0.2023783,-0.0977238,0.9999998,0.0007223,0.0000048,0.0000305,0.9810200,0.1015548,-0.0817748,0.1435248,0.9982684,-0.0588131,-0.0011043,0.0000647,0.9753664,-0.0500712,0.2123977,0.0322586,0.9896210,0.1435539,-0.0000944,0.0065231,0.9868535,-0.1052838,0.1121697,0.0495312,0.9999833,0.0057935,-0.0000023,-0.0000065
0.0351700,1.0565100,-0.6509700,0.9994144,0.0062400,-0.0095200,-0.0322702,0.9995272,0.0130637,0.0190013,-0.0203393,1.0000000,0.0000000,0.0000000,0.0000000,0.9981009,0.0261814,0.0380807,-0.0407306,0.9966984,-0.0379197,-0.0708800,-0.0114196,0.9963756,-0.0381519,-0.0745860,-0.0147383,0.9930581,-0.0270652,-0.1128726,0.0190453,0.8247706,-0.1689666,0.1977539,0.5020927,0.9153673,0.1048600,0.3713979,0.1147638,0.8867800,0.3528402,0.2534458,-0.1577668,0.9872919,0.0433705,0.1509095,-0.0244941,0.7551884,-0.1177934,-0.1822560,-0.6185451,0.9961204,-0.0167674,-0.0849738,0.0155714,0.9746188,-0.0559029,0.0722416,0.2043875,0.9726425,0.0588180,-0.2023783,-0.0977238,0.9999998,0.0007223,0.0000048,0.0000305,0.9810200,0.1015548,-0.0817748,0.1435248,0.9982684,-0.0588131,-0.0011043,0.0000647,0.9753664,-0.0500712,0.2123977,0.0322586,0.9896210,0.1435539,-0.0000944,0.0065231,0.9868535,-0.1052838,0.1121697,0.0495312,0.9999833,0.0057935,-0.0000023,-0.0000065
0.0228300,1.0538500,-0.6518500,0.9993559,0.0079400,-0.0044800,-0.0347099,0.9995180,0.0129955,0.0204479,-0.0194095,1.0000000,0.0000000,0.0000000,0.0000000,0.9980655,0.0260323,0.0409422,-0.0388760,0.9963537,-0.0385214,-0.0748311,-0.0139866,0.9961179,-0.0382843,-0.0776603,-0.0158829,0.9935812,-0.0247981,-0.1084674,0.0204036,0.8249131,-0.1658593,0.2037750,0.5004846,0.9315720,0.0907427,0.3384734,0.0968257,0.8832022,0.3745075,0.2413734,-0.1464137,0.9864005,0.0416857,0.1572947,-0.0231237,0.7542226,-0.1076609,-0.1676992,-0.6256472,0.9956818,-0.0160827,-0.0902831,0.0144258,0.9760672,-0.0591209,0.0696654,0.1973433,0.9743257,0.0625991,-0.1976612,-0.0877545,0.9999997,0.0008098,-0.0000040,0.0000334,0.9814063,0.0815114,-0.0923575,0.1471991,0.9984333,-0.0559550,-0.0000123,0.0000031,0.9743118,-0.0669730,0.2106745,0.0429818,0.9856542,0.1686052,-0.0000461,0.0076251,0.9863285,-0.1148053,0.1093779,0.0448590,0.9999758,0.0069575,0.0000011,-0.0000015
0.0106700,1.0512300,-0.6524000,0.9992995,0.0091900,-0.0007000,-0.0362700,0.9995221,0.0125089,0.0209841,-0.0189420,1.0000000,0.0000000,0.0000000,0.0000000,0.9980822,0.0250408,0.0420155,-0.0379431,0.9961523,-0.0384169,-0.0774091,-0.0145767,0.9960970,-0.0374045,-0.0784202,-0.0155515,0.9943411,-0.0189133,-0.1022821,0.0215968,0.8254414,-0.1685280,0.2027145,0.4991509,0.9444395,0.0892845,0.3029461,0.0910271,0.8920020,0.3560464,0.2197123,-0.1711429,0.9857483,0.0398673,0.1621481,-0.0204670,0.7526090,-0.1026181,-0.1579326,-0.6309569,0.9955862,-0.0155800,-0.0915807,0.0133617,0.9779336,-0.0601701,0.0666523,0.1886342,0.9763817,0.0667591,-0.1898406,-0.0786290,0.9999998,0.0006814,0.0000059,0.0000317,0.9812325,0.0586515,-0.1040935,0.1513515,0.9989577,-0.0456466,0.0000042,-0.0000030,0.9731299,-0.0803162,0.2092988,0.0525508,0.9821044,0.1881494,0.0000081,0.0084173,0.9860582,-0.1214793,0.1067643,0.0391599,0.9999707,0.0076524,-0.0000028,0.0000013
-0.0019700,1.0487900,-0.6532900,0.9992501,0.0106000,0.0030300,-0.0371200,0.9995228,0.0122216,0.0212721,-0.0187699,1.0000000,0.0000000,0.0000000,0.0000000,0.9980834,0.0244782,0.0426133,-0.0376107,0.9961368,-0.0380672,-0.0777630,-0.0146726,0.9961101,-0.0374876,-0.0783151,-0.0150392,0.9950051,-0.0127559,-0.0967227,0.0211409,0.8263702,-0.1595981,0.2002775,0.5015273,0.9584846,0.0536801,0.2701018,0.0739641,0.8974413,0.3464031,0.2003834,-0.1856085,0.9852786,0.0396414,0.1653421,-0.0177971,0.7533505,-0.0964432,-0.1515500,-0.6326092,0.9950029,-0.0183226,-0.0975988,0.0103930,0.9786972,-0.0590696,0.0671335,0.1848130,0.9766642,0.0681250,-0.1911671,-0.0702932,0.9999961,0.0027931,0.0000033,0.0001292,0.9821109,0.0374525,-0.1070944,0.1502872,0.9993046,-0.0372882,-0.0000013,0.0000081,0.9724588,-0.0918036,0.2053345,0.0611043,0.9790485,0.2034474,0.0000513,0.0085575,0.9857236,-0.1256506,0.1066414,0.0344745,0.9999637,0.0085213,0.0000080,0.0000030
